recommendation,in_manifest,public_score,public_f1,public_ap,vs_v1824a_role_changes,vs_v1824a_score_mae,vs_v1824a_score_change_gt_0p05,vs_current_role_changes,vs_current_score_mae,vs_current_score_change_gt_0p05,shared_private_rows,private_rows,public_matched,public_rows,manifest_match_type,manifest_group,manifest_order,manifest_candidate,manifest_signature_matches,private_path,public_path,sha256,prediction_signature
not_preferred,no,0.537561462444,0.508063954617,0.557226467662,4,0.008141,4,14,0.040789,26,397,397,276,276,none,,,,,experiments/submissions/submission_v1825d_g6_liza_friedel_dual_white_repair_private.csv,experiments/submissions/submission_v1825d_g6_liza_friedel_dual_white_repair_public.csv,14a47e703837a729e268e42c1793cd75771c6e5cc42bdbbe417aced077708c53,4a392bb9f33e7cf5d34a8dcf5f299b04d8f7b494235942c506b39957721cd5c0
not_preferred,no,0.537561462444,0.508063954617,0.557226467662,5,0.011164,6,15,0.039126,26,397,397,276,276,none,,,,,experiments/submissions/submission_v1818a_v520_conservative_private.csv,experiments/submissions/submission_v1818a_v520_conservative_public.csv,261ee95b2790ed278f0dadf411af971634c8b9897e19fc3df08b2867644f3899,6735ff3055ba12171449f2604810f1b896cca3220dd92e0bcc34f871823d6fe3
not_preferred,no,0.537561462444,0.508063954617,0.557226467662,6,0.016423,9,4,0.016627,13,397,397,276,276,none,,,,,experiments/submissions/submission_v1827e_v1826a_plus_g27_peter_white_private.csv,experiments/submissions/submission_v1827e_v1826a_plus_g27_peter_white_public.csv,e51ecca0e421a484f9db2e1699fe72ffbd02a999355ec2f01d071a75c266a2f9,945268db2aa6fb0643ccf1e64a54184c2c03b9f235e2360ff9cb02b88ea4ac05
not_preferred,no,0.537561462444,0.508063954617,0.557226467662,7,0.013557,7,17,0.041519,27,397,397,276,276,none,,,,,experiments/submissions/submission_v1819f_v1817f_v1818a_private.csv,experiments/submissions/submission_v1819f_v1817f_v1818a_public.csv,42fd7ae62b56fb646ae23b0f8f9553d63ec8eaab92479dce14a2f6c2781cdece,4b9241d4038408a18eda8f6bd1647708274b8a10c24fd4d98fdeb2020640a5ae
not_preferred,no,0.537561462444,0.508063954617,0.557226467662,12,0.029899,16,6,0.029448,18,397,397,276,276,none,,,,,experiments/submissions/submission_v1829a_v1826e_plus_g17_private.csv,experiments/submissions/submission_v1829a_v1826e_plus_g17_public.csv,1ec49ae4d36c99869f7c510100c7ab2dd24774432864de1256aedcc9dec24b76,328f84df44e98d90dbdfc5e3f79f5356f1ba137ac1d35b91f5727046763dbf2c
not_preferred,no,0.537561462444,0.508063954617,0.557226467662,12,0.030982,16,6,0.028365,18,397,397,276,276,none,,,,,experiments/submissions/submission_v1829b_v1826e_plus_g27_private.csv,experiments/submissions/submission_v1829b_v1826e_plus_g27_public.csv,645c26fc7c6528e6eb5721e1949f6aded48182b035627b8fc27b5b3acb45674e,80232bc76d56a2afee4273956a096beed1dae6b16eac15efd7f36bbfdeb41352
not_preferred,no,0.537561462444,0.508063954617,0.557226467662,14,0.034811,18,4,0.024587,16,397,397,276,276,none,,,,,experiments/submissions/submission_v1829c_v1826e_plus_g17_g27_private.csv,experiments/submissions/submission_v1829c_v1826e_plus_g17_g27_public.csv,64c511112b9885c3e81247fdf3765382c18cfb94b7354a37dc69d160b9daf4f9,6727d954622cdbc0abac4afae12eb4bcfc47be898ec6937eb1d398e2ef08657e
not_preferred,no,0.537542059349,0.508063954617,0.557194129171,5,0.013557,7,15,0.041519,27,397,397,276,276,none,,,,,experiments/submissions/submission_v1819g_v1817g_v1818a_private.csv,experiments/submissions/submission_v1819g_v1817g_v1818a_public.csv,abd6c59e63e755d949562ce11988344b2228fc37f316359b4964d59471ec10fe,1ec67156926ac3459c648298922d58313aa4cf450efb71bb141009fef947c5d2
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,0,0.010858,10,10,0.043203,32,397,397,276,276,none,,,,,experiments/submissions/submission_v1823c_v1821a_g24_thomas_trueseer_isolate_private.csv,experiments/submissions/submission_v1823c_v1821a_g24_thomas_trueseer_isolate_public.csv,7c4081199a44acb79741feeef7788bbdce0cc2473b564d9d09f1ec922769f3eb,1075839111bb5bf80c9e96d0b93f6019205f137c3a2437e5b7b51d8054d383b4
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,1,0.006969,9,11,0.039314,31,397,397,276,276,none,,,,,experiments/submissions/submission_v1817d_g10_g24_g18_g22_stack_private.csv,experiments/submissions/submission_v1817d_g10_g24_g18_g22_stack_public.csv,6dab7ef6d9e73f12756970df5625cb37a5f66a9d3e9853139319a855247fd4fa,9c69ce8ed3d42b6c5732316c0de80d8fe3a75f6c2a81432125063187a1655474
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,1,0.011755,11,11,0.044100,33,397,397,276,276,none,,,,,experiments/submissions/submission_v1815j_g10_minimal_plus_g24_thomas_only_private.csv,experiments/submissions/submission_v1815j_g10_minimal_plus_g24_thomas_only_public.csv,3c3d1498692369f39461f9a0017f3695c12bd3dda282f9079012d178b077d40b,1e0fe9e25aaed07e09253cafac5825a880786bb4175fbcc9f30bd48f862c9c6f
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,1,0.011755,11,11,0.044100,33,397,397,276,276,none,,,,,experiments/submissions/submission_v1817c_g10_minimal_plus_g24_thomas_private.csv,experiments/submissions/submission_v1817c_g10_minimal_plus_g24_thomas_public.csv,3c3d1498692369f39461f9a0017f3695c12bd3dda282f9079012d178b077d40b,1e0fe9e25aaed07e09253cafac5825a880786bb4175fbcc9f30bd48f862c9c6f
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,2,0.010858,10,12,0.043203,32,397,397,276,276,none,,,,,experiments/submissions/submission_v1815c_g10_plus_g24_pivot_private.csv,experiments/submissions/submission_v1815c_g10_plus_g24_pivot_public.csv,f106f19c78b1d930d7e4768a2dbae78401faa2b7dd0875e0b1c3c687686e0d50,504d265afd278f5dbaa391f9f7b44f354df13e7685572a7115544ea4ae7929de
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,3,0.013946,12,13,0.041506,32,397,397,276,276,none,,,,,experiments/submissions/submission_v1815a_g24_thomas_true_seer_demote_private.csv,experiments/submissions/submission_v1815a_g24_thomas_true_seer_demote_public.csv,cbdfbd65dbb41e908eeaa5a05851c5911443cd593435366945d9f1eb42dbe99c,906d8f7b40dcb56406947942111984d05046973aac82f3a1f311a2fbd32c6eeb
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,3,0.013946,12,13,0.041506,32,397,397,276,276,none,,,,,experiments/submissions/submission_v1819h_v24_trueseer_with_count_guard_private.csv,experiments/submissions/submission_v1819h_v24_trueseer_with_count_guard_public.csv,cbdfbd65dbb41e908eeaa5a05851c5911443cd593435366945d9f1eb42dbe99c,906d8f7b40dcb56406947942111984d05046973aac82f3a1f311a2fbd32c6eeb
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,4,0.010057,11,14,0.037616,31,397,397,276,276,none,,,,,experiments/submissions/submission_v1817e_g24_plus_g18_g22_ap_cleanup_private.csv,experiments/submissions/submission_v1817e_g24_plus_g18_g22_ap_cleanup_public.csv,5845b250aee5fb1d54e2a8d8c635daa065b0e4daf154fc21964049a13d4c9700,b109ce94260386380cdd12e50e901bb370a3db297991f11aec81107ae544f904
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,4,0.010057,11,14,0.037616,31,397,397,276,276,none,,,,,experiments/submissions/submission_v1819_e_v1817_role_combo_private.csv,experiments/submissions/submission_v1819_e_v1817_role_combo_public.csv,5845b250aee5fb1d54e2a8d8c635daa065b0e4daf154fc21964049a13d4c9700,b109ce94260386380cdd12e50e901bb370a3db297991f11aec81107ae544f904
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,4,0.013251,11,14,0.045596,33,397,397,276,276,none,,,,,experiments/submissions/submission_v1815e_g10_g24_g30_extreme_private.csv,experiments/submissions/submission_v1815e_g10_g24_g30_extreme_public.csv,e41b818339e52876959808c54179e946cdd4e1b5814515243c21c687c8b4f9df,2875b6577c0468649eef25708f56186e1d22f74d40e6a20ead9836eadf17e792
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,4,0.013251,11,14,0.045546,33,397,397,276,276,none,,,,,experiments/submissions/submission_v1815g_g10_g24_g13_extreme_private.csv,experiments/submissions/submission_v1815g_g10_g24_g13_extreme_public.csv,e4cecb1d6de7136d9ba42eea38b0a2ce69c184176424c13c6772b7a01f0f189b,80ceb063d2e85fdd72b521d2009887ff060b3bf4d49bcb1e1677a297fb3ca43b
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,4,0.014148,12,14,0.046493,34,397,397,276,276,none,,,,,experiments/submissions/submission_v1815b_g10_pamela_death_full_role_line_private.csv,experiments/submissions/submission_v1815b_g10_pamela_death_full_role_line_public.csv,d7dcac2771a22fa66645739aa404fd42b9e090f8de807d97b452256424df205c,7ea758c08686092de4db6b74b1f88e145fadfab6b69adeb8890e6afa6f1d96bd
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,4,0.014843,13,14,0.042402,33,397,397,276,276,none,,,,,experiments/submissions/submission_v1815h_g24_thomas_only_true_seer_demote_private.csv,experiments/submissions/submission_v1815h_g24_thomas_only_true_seer_demote_public.csv,324c3a6b225b300d1d941be8cd9c136380fee4312d138d54410718055bf676d2,3c43cf5cca385280a0023961c7cb20a95bb63d91af093ea1bc6ce60ddd4989a7
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,4,0.014843,13,14,0.042402,33,397,397,276,276,none,,,,,experiments/submissions/submission_v1817a_g24_thomas_only_true_seer_demote_private.csv,experiments/submissions/submission_v1817a_g24_thomas_only_true_seer_demote_public.csv,324c3a6b225b300d1d941be8cd9c136380fee4312d138d54410718055bf676d2,3c43cf5cca385280a0023961c7cb20a95bb63d91af093ea1bc6ce60ddd4989a7
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,4,0.014843,13,14,0.042402,33,397,397,276,276,none,,,,,experiments/submissions/submission_v1819_a_v1817_role_combo_private.csv,experiments/submissions/submission_v1819_a_v1817_role_combo_public.csv,324c3a6b225b300d1d941be8cd9c136380fee4312d138d54410718055bf676d2,3c43cf5cca385280a0023961c7cb20a95bb63d91af093ea1bc6ce60ddd4989a7
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,5,0.012450,12,15,0.040009,32,397,397,276,276,none,,,,,experiments/submissions/submission_v1817b_g18_g22_ap_false_positive_demotes_private.csv,experiments/submissions/submission_v1817b_g18_g22_ap_false_positive_demotes_public.csv,a79f3bd1c242f4deeafc5bc0314d90ac6c0b36b76805a9c4a919e3da8cf75a72,aa8513f2abd14d43d7ba7a4ad5c77d0b182219a7ca83198c418c3a020f19cedc
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,5,0.012450,12,15,0.040009,32,397,397,276,276,none,,,,,experiments/submissions/submission_v1819_b_v1817_role_combo_private.csv,experiments/submissions/submission_v1819_b_v1817_role_combo_public.csv,a79f3bd1c242f4deeafc5bc0314d90ac6c0b36b76805a9c4a919e3da8cf75a72,aa8513f2abd14d43d7ba7a4ad5c77d0b182219a7ca83198c418c3a020f19cedc
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,5,0.012853,14,15,0.039858,33,397,397,276,276,none,,,,,experiments/submissions/v1818a_v1815k_plus_g1817b_private.csv,experiments/submissions/v1818a_v1815k_plus_g1817b_public.csv,5dee2a420dc4a5686b2a4dceaaffc8168ef4981d9bb3488b3c8b1a1104ad3788,6a21980a742e84a5964d81337aea283482156aa76783592b32b91544587ca6d0
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,5,0.017236,14,15,0.044795,34,397,397,276,276,none,,,,,experiments/submissions/submission_v1810g_g17_plus_g20_fri_clara_repair_private.csv,experiments/submissions/submission_v1810g_g17_plus_g20_fri_clara_repair_public.csv,7309045af6f3821785e97731144099858db01b10acc03ef1d4ba878d68d9a085,a6d2184542ee0e5527bfad74be28ab88c5cc36253e22defd8349f5fe34cda041
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,5,0.017639,16,15,0.044644,35,397,397,276,276,none,,,,,experiments/submissions/submission_v1810g_3model_consensus_private.csv,experiments/submissions/submission_v1810g_3model_consensus_public.csv,7caf3abf3c8a546d2c0d65dba9b981752051422618da5a0798eef6650cb7ab96,b25a7e51774c72166b74cf24bb91b34c7a16d26c92a28a2f5ae400609961b68e
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,5,0.017639,16,15,0.044644,35,397,397,276,276,none,,,,,experiments/submissions/submission_v1815k_g10_minimal_plus_g24_thomas_only_plus_3model_scores_private.csv,experiments/submissions/submission_v1815k_g10_minimal_plus_g24_thomas_only_plus_3model_scores_public.csv,7caf3abf3c8a546d2c0d65dba9b981752051422618da5a0798eef6650cb7ab96,b25a7e51774c72166b74cf24bb91b34c7a16d26c92a28a2f5ae400609961b68e
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,5,0.019629,15,15,0.047188,35,397,397,276,276,none,,,,,experiments/submissions/submission_v1812a_g23_liza_role_score_alignment_private.csv,experiments/submissions/submission_v1812a_g23_liza_role_score_alignment_public.csv,725fdeebcf33ea46d7905fe3fdc84766676a08c9d207b9c3833a6998455927e0,7aae9a8898f200d89bea04402893e290e03cc5afa9a7c6d3fd43e63a7259948c
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,5,0.019629,15,15,0.047188,35,397,397,276,276,none,,,,,experiments/submissions/submission_v1817g_g13_jacob_ap_only_cleanup_private.csv,experiments/submissions/submission_v1817g_g13_jacob_ap_only_cleanup_public.csv,d2819203149b8971e50db3ea0d239b824b576d38f7bf19e28e1acc04bae16e1a,ca04311fc1974d020fce8d3e5c44036e27f668bcf807f15af46ac30b66a4dfd7
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,5,0.022269,16,15,0.049828,36,397,397,276,276,none,,,,,experiments/submissions/submission_v1821c_g5_bracket_ap_only_private.csv,experiments/submissions/submission_v1821c_g5_bracket_ap_only_public.csv,3ddbb641ca642c33f9dfcb977122206b71001a667e0da18c4be3ae7b75d65eea,205324753174701593c88002b4a5e3e0c78599e63b4abe7180610ea92a02b94e
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,5,0.023134,30,15,0.050330,48,397,397,276,276,none,,,,,experiments/submissions/submission_v1810g_3model_ensemble_ws_private.csv,experiments/submissions/submission_v1810g_3model_ensemble_ws_public.csv,3825a544cc45399b6f767454fe17b077be6b9969ba3e3eefb141f75c1eae6e0f,637f208ec51611abc7c99fa26acf932039ce560151db94f88b2818050d1ea4f8
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,7,0.015246,15,17,0.042251,34,397,397,276,276,none,,,,,experiments/submissions/v1818c_v1815k_plus_g1817b_and_f_private.csv,experiments/submissions/v1818c_v1815k_plus_g1817b_and_f_public.csv,036cff1337e29b03251fcc4651dd33933cdf157a11c0bec25f8e7c0e67768ac3,fad9e9d2d8a92f23c9a5d9dc55111ceed13478f76315be513ed04609065238d5
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,7,0.017236,14,17,0.044795,34,397,397,276,276,none,,,,,experiments/submissions/submission_v1810f_g20_friedel_medium_liza_villager_clara_wolf_private.csv,experiments/submissions/submission_v1810f_g20_friedel_medium_liza_villager_clara_wolf_public.csv,a2e4663e3ec62e23d337ec13c2bfecdd723902d28e5fcd174693222087084539,0cf54ea45c068af02e6559fa819667defcd0a0d2da083bdbba97d003bae6feb2
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,7,0.019432,16,17,0.046992,36,397,397,276,276,none,,,,,experiments/submissions/submission_v1810c_g17_plus_g20_structural_score_repair_private.csv,experiments/submissions/submission_v1810c_g17_plus_g20_structural_score_repair_public.csv,0a22c488580b252e8eaee76b18d6983cb47249f662ec42030ed84c17ee3ba393,5b6be773db4028764a2a1fec6085da196d5c2cf400dd9e2b67140c8e79c883cc
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,7,0.019629,15,17,0.047188,35,397,397,276,276,none,,,,,experiments/submissions/submission_v1812b_g16_katharina_repair_plus_g23_liza_boost_private.csv,experiments/submissions/submission_v1812b_g16_katharina_repair_plus_g23_liza_boost_public.csv,0fb5be66494eedb8165a44f35b35aaf0efa9c3c7c2c811d7b72f8abfbba77df6,384be4eaeeac9a5ea6e0f729c4edf49753d15627f0e1bb157662050b9e88e0b2
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,7,0.019629,15,17,0.047188,35,397,397,276,276,none,,,,,experiments/submissions/submission_v1815d_g30_dieter_madman_demote_private.csv,experiments/submissions/submission_v1815d_g30_dieter_madman_demote_public.csv,463567a84968d97604d2623a909e85fc100a638b6f884ff4393c4bce07f2f19e,6ecafd2b0eacfc9daba7c9f3f3692feb56a509fd7e53a173e3afdbc6bf821bf9
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,7,0.019629,15,17,0.047138,35,397,397,276,276,none,,,,,experiments/submissions/submission_v1815f_g13_jacob_role_repair_peter_out_private.csv,experiments/submissions/submission_v1815f_g13_jacob_role_repair_peter_out_public.csv,3f3fdee3a88eeb8b8163c8d84af42060deb7ee46268fcc06e5341ad151091fd8,1637f5993a62fd6fe3be68ba7c85a811396f62950e784c9da1be6cc07e5f09cf
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,7,0.019629,15,17,0.047188,35,397,397,276,276,none,,,,,experiments/submissions/submission_v1817f_g30_dieter_madman_cleanup_private.csv,experiments/submissions/submission_v1817f_g30_dieter_madman_cleanup_public.csv,463567a84968d97604d2623a909e85fc100a638b6f884ff4393c4bce07f2f19e,6ecafd2b0eacfc9daba7c9f3f3692feb56a509fd7e53a173e3afdbc6bf821bf9
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,7,0.019629,15,17,0.047188,35,397,397,276,276,none,,,,,experiments/submissions/submission_v1819_f_v1817_role_combo_private.csv,experiments/submissions/submission_v1819_f_v1817_role_combo_public.csv,463567a84968d97604d2623a909e85fc100a638b6f884ff4393c4bce07f2f19e,6ecafd2b0eacfc9daba7c9f3f3692feb56a509fd7e53a173e3afdbc6bf821bf9
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,7,0.020032,17,17,0.047037,36,397,397,276,276,none,,,,,experiments/submissions/v1818b_v1815k_plus_g1817f_private.csv,experiments/submissions/v1818b_v1815k_plus_g1817f_public.csv,03e160d0dd4f90c9b6fb290be4fdf14ef371901376e96fbf5606141647969f3d,7f7f33aabf87cd4846aad4619f44db3157ac2b2bbb787514c0819294b0dd4cae
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,7,0.022022,16,17,0.049531,36,397,397,276,276,none,,,,,experiments/submissions/submission_v1812e_g15_valter_high_variance_repair_private.csv,experiments/submissions/submission_v1812e_g15_valter_high_variance_repair_public.csv,dd609d889cd185fe204114b52ae97c4c43f2b85aa38f5c4d680eab0c082b7ee4,e87129045e87b730db76cb40d2b05663e2a6a52fab57c8b273ebfff9ca3738c6
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,8,0.020226,16,18,0.047735,36,397,397,276,276,none,,,,,experiments/submissions/submission_v1812c_g14_linewar_on_v1810g_private.csv,experiments/submissions/submission_v1812c_g14_linewar_on_v1810g_public.csv,1f36b1b46cd8cf6745347d18c170191bf4ed478a168f57b5264a491f5fa91e65,4e0a31eada01546272a7179ec70c84561f76418250d929eb3273aae6ad68a990
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,8,0.021420,17,18,0.048979,37,397,397,276,276,none,,,,,experiments/submissions/submission_v1810a_g17_jacob_medium_peter_villager_repair_private.csv,experiments/submissions/submission_v1810a_g17_jacob_medium_peter_villager_repair_public.csv,6e543cbcc3d3b4373676b28b5721f815876bec97a80d2fd526d0f0203b9f3ce0,760ba09f0770043f705d261f76fe6f8fce1d8475f43830e932fa0e99a8c447a9
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,9,0.019432,16,19,0.046992,36,397,397,276,276,none,,,,,experiments/submissions/submission_v1810b_g20_friedel_medium_liza_wolf_score_repair_private.csv,experiments/submissions/submission_v1810b_g20_friedel_medium_liza_wolf_score_repair_public.csv,2b38a9cd3f1cc2b35cbf008678199cffb8484f3153620b47c5d4ea704a38f06e,469732768da1ba83e7432b1663a60e7fff3a7ceb2f8bfab84155b6482194595d
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,9,0.024415,17,19,0.051924,37,397,397,276,276,none,,,,,experiments/submissions/submission_v1812f_g23_g16_g15_combo_private.csv,experiments/submissions/submission_v1812f_g23_g16_g15_combo_public.csv,2b473a81e47c0809996ae879b05fe7d61ca16dac98da84079edbc20bd6726582,db8767155f389accc6ddd5b6f40cb16bcd4b8fc2e3920dc4f7502d88bbfd4eb9
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,10,0.021420,17,20,0.048979,37,397,397,276,276,none,,,,,experiments/submissions/submission_v1806b_g17_katharina_black_otto_out_role_swap_private.csv,experiments/submissions/submission_v1806b_g17_katharina_black_otto_out_role_swap_public.csv,10ae769bfc410e02056dda9ed71c77783bb89fe1b72ff491773d55b012c2ec05,519d36b48a5b2abd7794583c6f88e9e87de15fba2b08653d729e1be19aa32a74
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,10,0.022422,18,20,0.049931,38,397,397,276,276,none,,,,,experiments/submissions/submission_v1810e_g17_g20_g14_big_swing_private.csv,experiments/submissions/submission_v1810e_g17_g20_g14_big_swing_public.csv,d3fc04addb7d78d1e54ea0811d9e94ecd8558b31bb7d9f157bef0bfcb8ff35b8,c7630433d9554affafeda9ad11f9778968496bc766981c07e3771969d8b0d0b2
not_preferred,no,0.536950593264,0.508063954617,0.556208352362,10,0.022619,17,20,0.050128,37,397,397,276,276,none,,,,,experiments/submissions/submission_v1812d_g23_g16_g14_combo_private.csv,experiments/submissions/submission_v1812d_g23_g16_g14_combo_public.csv,c1e97753f32bff7b01a709e912091491017b2b063c360ef88f1e76c8efa5583f,a0ea3c74e1ffb5089ec10dc3b390ec3afcc85a9d69ddf62dea4267954dd5b1c1
